Trial Number: ,  Random Number: 
2067  ,  0.9009674368  
2068  ,  0.4959562975  
2069  ,  0.6562700278  
2070  ,  0.1767021699  
2071  ,  0.5990783410  
2072  ,  0.9175389874  
2073  ,  0.0956450087  
2074  ,  0.9905697806  
2075  ,  0.0292977691  
2076  ,  0.2088381603  
2077  ,  0.8837855159  
2078  ,  0.4152348399  
2079  ,  0.0618915372  
2080  ,  0.1698660237  
2081  ,  0.8889431440  
2082  ,  0.5417645802  
2083  ,  0.8363292337  
2084  ,  0.6443067721  
2085  ,  0.2933744316  
2086  ,  0.1832331309  
2087  ,  0.3337199011  
2088  ,  0.9274269845  
2089  ,  0.9948728904  
2090  ,  0.7953733940  
2091  ,  0.2403332621  
2092  ,  0.3009735405  
2093  ,  0.6272469253  
2094  ,  0.5394756920  
2095  ,  0.3830683309  
2096  ,  0.8510696738  
2097  ,  0.7315591906  
2098  ,  0.8945890683  
2099  ,  0.5187841426  
2100  ,  0.2255928220  
2101  ,  0.1085848567  
2102  ,  0.7243568224  
2103  ,  0.7582018494  
2104  ,  0.4875026704  
2105  ,  0.8845789972  
2106  ,  0.2053895688  
2107  ,  0.4057435835  
2108  ,  0.7198400830  
2109  ,  0.3206579791  
2110  ,  0.5233008820  
2111  ,  0.4971160009  
2112  ,  0.5389568773  
2113  ,  0.8982818079  
2114  ,  0.7423322245  
2115  ,  0.8146305734  
2116  ,  0.1723990600  
2117  ,  0.7105624561  
2118  ,  0.7552110355  
2119  ,  0.6629840999  
2120  ,  0.2573931089  
2121  ,  0.6922513504  
2122  ,  0.7193212683  
2123  ,  0.1857661672  
2124  ,  0.0161137730  
2125  ,  0.7182226020  
2126  ,  0.8854335154  
2127  ,  0.5041047395  
2128  ,  0.9644154180  
2129  ,  0.1027253029  
2130  ,  0.2252876370  
2131  ,  0.4591814936  
2132  ,  0.8098391675  
2133  ,  0.5302591021  
2134  ,  0.7643055513  
2135  ,  0.2391125217  
2136  ,  0.6954863124  
2137  ,  0.9490035707  
2138  ,  0.0252388073  
2139  ,  0.6722006897  
2140  ,  0.4456007569  
2141  ,  0.4588763085  
2142  ,  0.4902493362  
2143  ,  0.4671163060  
2144  ,  0.9696340831  
2145  ,  0.7246925260  
2146  ,  0.4857325968  
2147  ,  0.1819818720  
2148  ,  0.4805444502  
2149  ,  0.9458601642  
2150  ,  0.3982055116  
2151  ,  0.2028870510  
2152  ,  0.6839808344  
2153  ,  0.9143345439  
2154  ,  0.6258430738  
2155  ,  0.5135044404  
2156  ,  0.5941038240  
2157  ,  0.1913510544  
2158  ,  0.1728568377  
2159  ,  0.5370342112  
2160  ,  0.1331217383  
2161  ,  0.9347514267  
2162  ,  0.2928250984  
2163  ,  0.8317514573  
2164  ,  0.1698355052  
2165  ,  0.4078493606  
2166  ,  0.0868251595  
2167  ,  0.9210791345  
2168  ,  0.1539353618  
2169  ,  0.7013458663  
2170  ,  0.4630878628  
2171  ,  0.0397656178  
2172  ,  0.0025635548  
2173  ,  0.6990874966  
2174  ,  0.3641163366  
2175  ,  0.0776390881  
2176  ,  0.3947874386  
2177  ,  0.8196356090  
2178  ,  0.6677449873  
2179  ,  0.5012054811  
2180  ,  0.1304971465  
2181  ,  0.5639515366  
2182  ,  0.6682027650  
2183  ,  0.5357219153  
2184  ,  0.7103183081  
2185  ,  0.4015625477  
2186  ,  0.5435346538  
2187  ,  0.3878292184  
2188  ,  0.7920468764  
2189  ,  0.0253608814  
2190  ,  0.7155064547  
2191  ,  0.7906735435  
2192  ,  0.6807763909  
2193  ,  0.5070345164  
2194  ,  0.5085604419  
2195  ,  0.6523331400  
2196  ,  0.5079805902  
2197  ,  0.3841975158  
2198  ,  0.0135196997  
2199  ,  0.0893887143  
2200  ,  0.2567217017  
2201  ,  0.2101504563  
2202  ,  0.5630970183  
2203  ,  0.6259956664  
2204  ,  0.2885219886  
2205  ,  0.5981627857  
2206  ,  0.7242652669  
2207  ,  0.8406628620  
2208  ,  0.5285500656  
2209  ,  0.2907498398  
2210  ,  0.2153080844  
2211  ,  0.2412182989  
2212  ,  0.9653004547  
2213  ,  0.2858058412  
2214  ,  0.6523331400  
2215  ,  0.6499832148  
2216  ,  0.6208380383  
2217  ,  0.5507065035  
2218  ,  0.5321817682  
2219  ,  0.8793298135  
2220  ,  0.6482436598  
2221  ,  0.3552964873  
2222  ,  0.3583178198  
2223  ,  0.9801019318  
2224  ,  0.7119968261  
2225  ,  0.7554857021  
2226  ,  0.3150730918  
2227  ,  0.8431043428  
2228  ,  0.3079317606  
2229  ,  0.2583391827  
2230  ,  0.3971678823  
2231  ,  0.4357737968  
2232  ,  0.1788995025  
2233  ,  0.2003234962  
2234  ,  0.4006775109  
2235  ,  0.4544816431  
2236  ,  0.4823755608  
2237  ,  0.8692587054  
2238  ,  0.6812952055  
2239  ,  0.6743369854  
2240  ,  0.8662678915  
2241  ,  0.9019745476  
2242  ,  0.0867336039  
2243  ,  0.7773064364  
2244  ,  0.1091036714  
2245  ,  0.9886471145  
2246  ,  0.9689931944  
2247  ,  0.9404889065  
2248  ,  0.4812158574  
2249  ,  0.4147160253  
2250  ,  0.6828821680  
2251  ,  0.9648121586  
2252  ,  0.4822840052  
2253  ,  0.4723654897  
2254  ,  0.4775231178  
2255  ,  0.2266304514  
2256  ,  0.1128269295  
2257  ,  0.2720419935  
2258  ,  0.1862544633  
2259  ,  0.2323679312  
2260  ,  0.3345744194  
2261  ,  0.9856868191  
2262  ,  0.6217535936  
2263  ,  0.0581072420  
2264  ,  0.8767357402  
2265  ,  0.0529496139  
2266  ,  0.0825220496  
2267  ,  0.4552140873  
2268  ,  0.0443128758  
2269  ,  0.3817255165  
2270  ,  0.8770714438  
2271  ,  0.9031647694  
2272  ,  0.6845301675  
2273  ,  0.0734580523  
2274  ,  0.2714926603  
2275  ,  0.3909421064  
2276  ,  0.9675893429  
2277  ,  0.7058320872  
2278  ,  0.7678151799  
2279  ,  0.2081667531  
2280  ,  0.1383709220  
2281  ,  0.7028107547  
2282  ,  0.1178930021  
2283  ,  0.5272988067  
2284  ,  0.8950163274  
2285  ,  0.8241523484  
2286  ,  0.9806207465  
2287  ,  0.0579241310  
2288  ,  0.5504928739  
2289  ,  0.3050325022  
2290  ,  0.6272774438  
2291  ,  0.5547959838  
2292  ,  0.6340220344  
2293  ,  0.6776940214  
2294  ,  0.6025879696  
2295  ,  0.4605548265  
2296  ,  0.0877712333  
2297  ,  0.8054139836  
2298  ,  0.7466658528  
2299  ,  0.4643391217  
2300  ,  0.7158421583  
2301  ,  0.1611987671  
2302  ,  0.4846339305  
2303  ,  0.2578508866  
2304  ,  0.0411999878  
2305  ,  0.8816492203  
2306  ,  0.7903683584  
2307  ,  0.2698751793  
2308  ,  0.2273934141  
2309  ,  0.6271248512  
2310  ,  0.7297585986  
2311  ,  0.6604510636  
2312  ,  0.2204962310  
2313  ,  0.7804803613  
2314  ,  0.9908749657  
2315  ,  0.3561510056  
2316  ,  0.7684865871  
2317  ,  0.0143131809  
2318  ,  0.3062837611  
2319  ,  0.4077883236  
2320  ,  0.4734946745  
2321  ,  0.7590563677  
2322  ,  0.1744743187  
2323  ,  0.4512466811  
2324  ,  0.5337076937  
2325  ,  0.6022522660  
2326  ,  0.7862178411  
2327  ,  0.5534836879  
2328  ,  0.3308511612  
2329  ,  0.1512497330  
2330  ,  0.5621509445  
2331  ,  0.2242805261  
2332  ,  0.5196081423  
2333  ,  0.3895992920  
2334  ,  0.2083803827  
2335  ,  0.8753929258  
2336  ,  0.7754448073  
2337  ,  0.0591448714  
2338  ,  0.6953337199  
2339  ,  0.5081026643  
2340  ,  0.8566240425  
2341  ,  0.0984527116  
2342  ,  0.0669576098  
2343  ,  0.9107333598  
2344  ,  0.1369975890  
2345  ,  0.6694540239  
2346  ,  0.4865565966  
2347  ,  0.1468855861  
2348  ,  0.2660298471  
2349  ,  0.8029725028  
2350  ,  0.4245124668  
2351  ,  0.6162907804  
2352  ,  0.1115451521  
2353  ,  0.1947996460  
2354  ,  0.3954893643  
2355  ,  0.4688253426  
2356  ,  0.6422620319  
2357  ,  0.1834162420  
2358  ,  0.1503646962  
2359  ,  0.6535843989  
2360  ,  0.9059724723  
2361  ,  0.4403515732  
2362  ,  0.7295449690  
2363  ,  0.3837397382  
2364  ,  0.7596057009  
2365  ,  0.4050721763  
2366  ,  0.2838831751  
2367  ,  0.2989593188  
2368  ,  0.5075838496  
2369  ,  0.9949644459  
2370  ,  0.0696127201  
2371  ,  0.1058687094  
2372  ,  0.1044648579  
2373  ,  0.6220587786  
2374  ,  0.5228431043  
2375  ,  0.9788506729  
2376  ,  0.0785546434  
2377  ,  0.0477004303  
2378  ,  0.8210394604  
2379  ,  0.5013275552  
2380  ,  0.8322702719  
2381  ,  0.1062959685  
2382  ,  0.8365428632  
2383  ,  0.4297616504  
2384  ,  0.4756309702  
2385  ,  0.8294320505  
2386  ,  0.8892178106  
2387  ,  0.0608844264  
2388  ,  0.8495742668  
2389  ,  0.0014954070  
2390  ,  0.2041077914  
2391  ,  0.4837183752  
2392  ,  0.8944669942  
2393  ,  0.6788232063  
2394  ,  0.4804528947  
2395  ,  0.4976653340  
2396  ,  0.0210272530  
2397  ,  0.7019257179  
2398  ,  0.4780114139  
2399  ,  0.4780114139  
2400  ,  0.6392101810  
2401  ,  0.7341532640  
2402  ,  0.0277413251  
2403  ,  0.9696646016  
2404  ,  0.5015106662  
2405  ,  0.8563188574  
2406  ,  0.3720511490  
2407  ,  0.2907803583  
2408  ,  0.0170903653  
2409  ,  0.2494888150  
2410  ,  0.2416150395  
2411  ,  0.9275185400  
2412  ,  0.1929685354  
2413  ,  0.9968871120  
2414  ,  0.5747856075  
2415  ,  0.0008239998  
2416  ,  0.3580126347  
2417  ,  0.5361186560  
2418  ,  0.2857142857  
2419  ,  0.5870845668  
2420  ,  0.3267616810  
2421  ,  0.7931455428  
2422  ,  0.9877620777  
2423  ,  0.1730399487  
2424  ,  0.1588488418  
2425  ,  0.5290078433  
2426  ,  0.0778221992  
2427  ,  0.0271919919  
2428  ,  0.1703238014  
2429  ,  0.9308755760  
2430  ,  0.0888393811  
2431  ,  0.7683034761  
2432  ,  0.3531907102  
2433  ,  0.9782403027  
2434  ,  0.7155064547  
2435  ,  0.9122592853  
2436  ,  0.8594927824  
2437  ,  0.6159855953  
2438  ,  0.4204840236  
2439  ,  0.6788537248  
2440  ,  0.7058320872  
2441  ,  0.2652363659  
2442  ,  0.0268562883  
2443  ,  0.8397778253  
2444  ,  0.3552964873  
2445  ,  0.7034211249  
2446  ,  0.2030091250  
2447  ,  0.8883327738  
2448  ,  0.3321634571  
2449  ,  0.8444776757  
2450  ,  0.2464369640  
2451  ,  0.3132724998  
2452  ,  0.5262611774  
2453  ,  0.4510635701  
2454  ,  0.0727866451  
2455  ,  0.2569658498  
2456  ,  0.3429670095  
2457  ,  0.3095187231  
2458  ,  0.8159123508  
2459  ,  0.3397930845  
2460  ,  0.3552049318  
2461  ,  0.8987701041  
2462  ,  0.9457380902  
2463  ,  0.9317911313  
2464  ,  0.6136967071  
2465  ,  0.0847804193  
2466  ,  0.3098544267  
2467  ,  0.6525772881  
2468  ,  0.2714011048  
2469  ,  0.8719748527  
2470  ,  0.0053102206  
2471  ,  0.3815729240  
2472  ,  0.6790978729  
2473  ,  0.7417218543  
2474  ,  0.4866176336  
2475  ,  0.5586413160  
2476  ,  0.6075014496  
2477  ,  0.6109195227  
2478  ,  0.8161870174  
2479  ,  0.0573137608  
2480  ,  0.7528305918  
2481  ,  0.9402447584  
2482  ,  0.4640034181  
2483  ,  0.4115726188  
2484  ,  0.1816766869  
2485  ,  0.0243842891  
2486  ,  0.5620288705  
2487  ,  0.6771752068  
2488  ,  0.8718527787  
2489  ,  0.9952391125  
2490  ,  0.0200811792  
2491  ,  0.7091586047  
2492  ,  0.0046388134  
2493  ,  0.5687124241  
2494  ,  0.4092532121  
2495  ,  0.1366008484  
2496  ,  0.1659901730  
2497  ,  0.0677816095  
2498  ,  0.0190435499  
2499  ,  0.8159428694  
2500  ,  0.1115451521  
2501  ,  0.7514877773  
2502  ,  0.9949949644  
2503  ,  0.0437025056  
2504  ,  0.2526322214  
2505  ,  0.9819025239  
2506  ,  0.9619129002  
2507  ,  0.3109225745  
2508  ,  0.5192114017  
2509  ,  0.2606585894  
2510  ,  0.0404980621  
2511  ,  0.8791772210  
2512  ,  0.7559739982  
2513  ,  0.6655171361  
2514  ,  0.6622516556  
2515  ,  0.9603869747  
2516  ,  0.3079317606  
2517  ,  0.7184667501  
2518  ,  0.0894802698  
2519  ,  0.7815179907  
2520  ,  0.9517807550  
2521  ,  0.2171697134  
2522  ,  0.0470595416  
2523  ,  0.3151646474  
2524  ,  0.8288216803  
2525  ,  0.0601214637  
2526  ,  0.3712576678  
2527  ,  0.9573351238  
2528  ,  0.5367900632  
2529  ,  0.5973998230  
2530  ,  0.0826136052  
2531  ,  0.9338053529  
2532  ,  0.0354319895  
2533  ,  0.5379802850  
2534  ,  0.7890865810  
2535  ,  0.7162999359  
2536  ,  0.5233314005  
2537  ,  0.9450056459  
2538  ,  0.8250679037  
2539  ,  0.2297128208  
2540  ,  0.9412213507  
2541  ,  0.3501693777  
2542  ,  0.0334482864  
2543  ,  0.1314127018  
2544  ,  0.2588274789  
2545  ,  0.5185399945  
2546  ,  0.5963011567  
2547  ,  0.9442426832  
2548  ,  0.2011780145  
2549  ,  0.8948332163  
2550  ,  0.8204596088  
2551  ,  0.3241676077  
2552  ,  0.5702993866  
2553  ,  0.2627643666  
2554  ,  0.2847987304  
2555  ,  0.2440565203  
2556  ,  0.8192083499  
2557  ,  0.6486709189  
2558  ,  0.2548295541  
2559  ,  0.3746147038  
2560  ,  0.0338450270  
2561  ,  0.0000000000  
2562  ,  0.7712942900  
2563  ,  0.4438917203  
2564  ,  0.9798577837  
2565  ,  0.6711325419  
2566  ,  0.3185522019  
2567  ,  0.8566240425  
2568  ,  0.3693960387  
2569  ,  0.2464980010  
2570  ,  0.4796594134  
2571  ,  0.3542893765  
2572  ,  0.0056154057  
2573  ,  0.7332071902  
2574  ,  0.4837794122  
2575  ,  0.9979552599  
2576  ,  0.9599291971  
2577  ,  0.6538895840  
2578  ,  0.0525528733  
2579  ,  0.2540971099  
2580  ,  0.4387646107  
2581  ,  0.0712607196  
2582  ,  0.4514603107  
2583  ,  0.4655293435  
2584  ,  0.4962309641  
2585  ,  0.0755943480  
2586  ,  0.1524399548  
2587  ,  0.4882045961  
2588  ,  0.2484511856  
2589  ,  0.7661976989  
2590  ,  0.0143742180  
2591  ,  0.7754142888  
2592  ,  0.7463911863  
2593  ,  0.2582781457  
2594  ,  0.3870662557  
2595  ,  0.6902676473  
2596  ,  0.1627857295  
2597  ,  0.7469405194  
2598  ,  0.0455336161  
2599  ,  0.3281655324  
2600  ,  0.4502090518  
2601  ,  0.1581163976  
2602  ,  0.3604846339  
2603  ,  0.6302072207  
2604  ,  0.1257362590  
2605  ,  0.4197515793  
2606  ,  0.6114383374  
2607  ,  0.0688192389  
2608  ,  0.3389385662  
2609  ,  0.8823511460  
2610  ,  0.8486892300  
2611  ,  0.6870326853  
2612  ,  0.8793603320  
2613  ,  0.9219641713  
2614  ,  0.2103030488  
2615  ,  0.7722403638  
2616  ,  0.2796105838  
2617  ,  0.2555314798  
2618  ,  0.1004669332  
2619  ,  0.9463484603  
2620  ,  0.6706137272  
2621  ,  0.0007934812  
2622  ,  0.1354411451  
2623  ,  0.9529709769  
2624  ,  0.5446943571  
2625  ,  0.0111697745  
2626  ,  0.2632221442  
2627  ,  0.9231238746  
2628  ,  0.0834986419  
2629  ,  0.5175328837  
2630  ,  0.9634998627  
2631  ,  0.4007385479  
2632  ,  0.2064882351  
2633  ,  0.6078676717  
2634  ,  0.9336222419  
2635  ,  0.9092989898  
2636  ,  0.9962157048  
2637  ,  0.5760673849  
2638  ,  0.1676076540  
2639  ,  0.3404034547  
2640  ,  0.6569414350  
2641  ,  0.6709494308  
2642  ,  0.8334910123  
2643  ,  0.9464400159  
2644  ,  0.6628620258  
2645  ,  0.2771080660  
2646  ,  0.8560136723  
2647  ,  0.2171697134  
2648  ,  0.2517777032  
2649  ,  0.0586565752  
2650  ,  0.6105533006  
2651  ,  0.4233527635  
2652  ,  0.9208349864  
2653  ,  0.0969573046  
2654  ,  0.6348765526  
2655  ,  0.1066927091  
2656  ,  0.0803552355  
2657  ,  0.5538193915  
2658  ,  0.7642445143  
2659  ,  0.2989288003  
2660  ,  0.5225684378  
2661  ,  0.8914151433  
2662  ,  0.5970030824  
2663  ,  0.7503891110  
2664  ,  0.8601641896  
2665  ,  0.1799676504  
2666  ,  0.6964018677  
2667  ,  0.9495834223  
2668  ,  0.5927915281  
2669  ,  0.5246742149  
2670  ,  0.4348277230  
2671  ,  0.2152775658  
2672  ,  0.9560838649  
2673  ,  0.1429486984  
2674  ,  0.8871425520  
2675  ,  0.6418958098  
2676  ,  0.2103640858  
2677  ,  0.1233558153  
2678  ,  0.6788232063  
2679  ,  0.1795403912  
2680  ,  0.5252235481  
2681  ,  0.3973204749  
2682  ,  0.1956236457  
2683  ,  0.6304818873  
2684  ,  0.1155125584  
2685  ,  0.9552598651  
2686  ,  0.0607623524  
2687  ,  0.8424024171  
2688  ,  0.7863399152  
2689  ,  0.8376415296  
2690  ,  0.2858363598  
2691  ,  0.8805200354  
2692  ,  0.5416730247  
2693  ,  0.9332560198  
2694  ,  0.0020142216  
2695  ,  0.4593035676  
2696  ,  0.4143498032  
2697  ,  0.1148411512  
2698  ,  0.1773125401  
2699  ,  0.4153569140  
2700  ,  0.1725821711  
2701  ,  0.7443464461  
2702  ,  0.2267525254  
2703  ,  0.5022431104  
2704  ,  0.0598467971  
2705  ,  0.0779747917  
2706  ,  0.9210180975  
2707  ,  0.2892849513  
2708  ,  0.2243415632  
2709  ,  0.6035340434  
2710  ,  0.5003204443  
2711  ,  0.4447157201  
2712  ,  0.9937742241  
2713  ,  0.8401745659  
2714  ,  0.3999145482  
2715  ,  0.1850947600  
2716  ,  0.6524857326  
2717  ,  0.6325571459  
2718  ,  0.4925077059  
2719  ,  0.1719412824  
2720  ,  0.8766747032  
2721  ,  0.4702902310  
2722  ,  0.2551042207  
2723  ,  0.6367992187  
2724  ,  0.4839014863  
2725  ,  0.8640095218  
2726  ,  0.7657094028  
2727  ,  0.0161137730  
2728  ,  0.6535233619  
2729  ,  0.3093050935  
2730  ,  0.9363078707  
2731  ,  0.8772545549  
2732  ,  0.2739036225  
2733  ,  0.8700827052  
2734  ,  0.8884243294  
2735  ,  0.4164250618  
2736  ,  0.5730765709  
2737  ,  0.9117709891  
2738  ,  0.8777123325  
2739  ,  0.3107394635  
2740  ,  0.6884060183  
2741  ,  0.0166325877  
2742  ,  0.6732993561  
2743  ,  0.2043214209  
2744  ,  0.3324686422  
2745  ,  0.6119876705  
2746  ,  0.7988219855  
2747  ,  0.6109195227  
2748  ,  0.2106082339  
2749  ,  0.3419904172  
2750  ,  0.5406353954  
2751  ,  0.5135959960  
2752  ,  0.3467207862  
2753  ,  0.7156895657  
2754  ,  0.1301919614  
2755  ,  0.4430372021  
2756  ,  0.9734794153  
2757  ,  0.0608233894  
2758  ,  0.0064394055  
2759  ,  0.3155308695  
2760  ,  0.1433149205  
2761  ,  0.3162938322  
2762  ,  0.5643177587  
2763  ,  0.8119754631  
2764  ,  0.7163914914  
2765  ,  0.6931363872  
2766  ,  0.2959685049  
2767  ,  0.5791802728  
2768  ,  0.8816492203  
2769  ,  0.7363505966  
2770  ,  0.7311014130  
2771  ,  0.0346385083  
2772  ,  0.8673970763  
2773  ,  0.8181096835  
2774  ,  0.0817285684  
2775  ,  0.0563066500  
2776  ,  0.9976195563  
2777  ,  0.5939207129  
2778  ,  0.9990539262  
2779  ,  0.3378704184  
2780  ,  0.7501449629  
2781  ,  0.4530167547  
2782  ,  0.3469954527  
2783  ,  0.6918240913  
2784  ,  0.9731437117  
2785  ,  0.4940336314  
2786  ,  0.4007080294  
2787  ,  0.0807519761  
2788  ,  0.9159520249  
2789  ,  0.0572222053  
2790  ,  0.3739432966  
2791  ,  0.6586199530  
2792  ,  0.2306894131  
2793  ,  0.3450117496  
2794  ,  0.6837061678  
2795  ,  0.6026795251  
2796  ,  0.6008178961  
2797  ,  0.1610156560  
2798  ,  0.8569597461  
2799  ,  0.0180059206  
2800  ,  0.1528366955  
2801  ,  0.3000274667  
2802  ,  0.4863429670  
2803  ,  0.6956389050  
2804  ,  0.3075045015  
2805  ,  0.6194036683  
2806  ,  0.1409649953  
2807  ,  0.0047914060  
2808  ,  0.2267525254  
2809  ,  0.3233130894  
2810  ,  0.6385082553  
2811  ,  0.7021088290  
2812  ,  0.5124973296  
2813  ,  0.4912259285  
2814  ,  0.5847651601  
2815  ,  0.9372844630  
2816  ,  0.3137302774  
2817  ,  0.3816949980  
2818  ,  0.5873287149  
2819  ,  0.2376781518  
2820  ,  0.4980620746  
2821  ,  0.5428937651  
2822  ,  0.0490432447  
2823  ,  0.7526169622  
2824  ,  0.0437940611  
2825  ,  0.2609637745  
2826  ,  0.9480574969  
2827  ,  0.5385906552  
2828  ,  0.3092745750  
2829  ,  0.3774834437  
2830  ,  0.5100558489  
2831  ,  0.1668446913  
2832  ,  0.3351237526  
2833  ,  0.0073244423  
2834  ,  0.1798150578  
2835  ,  0.4344920194  
2836  ,  0.8361461226  
2837  ,  0.1883907590  
2838  ,  0.7975402081  
2839  ,  0.4601886044  
2840  ,  0.0386669515  
2841  ,  0.9937742241  
2842  ,  0.3864253670  
2843  ,  0.9461348308  
2844  ,  0.0203863643  
2845  ,  0.1384624775  
2846  ,  0.4581743828  
2847  ,  0.8869899594  
2848  ,  0.7076631977  
2849  ,  0.6113773003  
2850  ,  0.2420422987  
2851  ,  0.5077974792  
2852  ,  0.1878414258  
2853  ,  0.3637501144  
2854  ,  0.7439802240  
2855  ,  0.7110812708  
2856  ,  0.4920804468  
2857  ,  0.5858943449  
2858  ,  0.0421460616  
2859  ,  0.8153324992  
2860  ,  0.5051118503  
2861  ,  0.6025574511  
2862  ,  0.7252418592  
2863  ,  0.8657795953  
2864  ,  0.1582689901  
2865  ,  0.9191259499  
2866  ,  0.8791467025  
2867  ,  0.2984099857  
2868  ,  0.5619067965  
2869  ,  0.4491714225  
2870  ,  0.5291604358  
2871  ,  0.2391430403  
2872  ,  0.2334665975  
2873  ,  0.4551530503  
2874  ,  0.9432355724  
2875  ,  0.2185125278  
2876  ,  0.0777916807  
2877  ,  0.2329172643  
2878  ,  0.7029328288  
2879  ,  0.5841547899  
2880  ,  0.2752769555  
2881  ,  0.0719626453  
2882  ,  0.9481795709  
2883  ,  0.3913693655  
2884  ,  0.7345805231  
2885  ,  0.5220191046  
2886  ,  0.7020783105  
2887  ,  0.0537125767  
2888  ,  0.2661824396  
2889  ,  0.4977568896  
2890  ,  0.6820886868  
2891  ,  0.5346537675  
2892  ,  0.1329081088  
2893  ,  0.2524796289  
2894  ,  0.5037079989  
2895  ,  0.3610339671  
2896  ,  0.1332438124  
2897  ,  0.7523422956  
2898  ,  0.6831873531  
2899  ,  0.2407300027  
2900  ,  0.8747215186  
2901  ,  0.4820093387  
2902  ,  0.3448896756  
2903  ,  0.5645619068  
2904  ,  0.3924069948  
2905  ,  0.2135380108  
2906  ,  0.0405896176  
2907  ,  0.5742973113  
2908  ,  0.7699514756  
2909  ,  0.7689748833  
2910  ,  0.5858027894  
2911  ,  0.4782250435  
2912  ,  0.9181798761  
2913  ,  0.3086336863  
2914  ,  0.3201391644  
2915  ,  0.2948393200  
2916  ,  0.1687368389  
2917  ,  0.1761223182  
2918  ,  0.6980498672  
2919  ,  0.7066560869  
2920  ,  0.8380993072  
2921  ,  0.8308053835  
2922  ,  0.6151310770  
2923  ,  0.7046418653  
2924  ,  0.4184698019  
2925  ,  0.8998077334  
2926  ,  0.3780022584  
2927  ,  0.3053071688  
2928  ,  0.5522934660  
2929  ,  0.8803369243  
2930  ,  0.7220679342  
2931  ,  0.1210974456  
2932  ,  0.4456923124  
2933  ,  0.5235450301  
2934  ,  0.7850581378  
2935  ,  0.0655537584  
2936  ,  0.8780480361  
2937  ,  0.4313180944  
2938  ,  0.4414807581  
2939  ,  0.9746086001  
2940  ,  0.4632099368  
2941  ,  0.8972136601  
2942  ,  0.9049043245  
2943  ,  0.4249092074  
2944  ,  0.3191930906  
2945  ,  0.5228431043  
2946  ,  0.0037842952  
2947  ,  0.5310525834  
2948  ,  0.8021485031  
2949  ,  0.6407666250  
2950  ,  0.0377513962  
2951  ,  0.0021057772  
2952  ,  0.4608905301  
2953  ,  0.0754417554  
2954  ,  0.6199224830  
2955  ,  0.2396008179  
2956  ,  0.8688924833  
2957  ,  0.2732016968  
2958  ,  0.4117557299  
2959  ,  0.7574083682  
2960  ,  0.4888760033  
2961  ,  0.3326212348  
2962  ,  0.1571703238  
2963  ,  0.7053743095  
2964  ,  0.2272408216  
2965  ,  0.9665517136  
2966  ,  0.9211706900  
2967  ,  0.7775811029  
2968  ,  0.8341624195  
2969  ,  0.9270912809  
2970  ,  0.9400921659  
2971  ,  0.2868434706  
2972  ,  0.8053529466  
2973  ,  0.9245887631  
2974  ,  0.9895931883  
2975  ,  0.6861781671  
2976  ,  0.9425336467  
2977  ,  0.5721915342  
2978  ,  0.6760460219  
2979  ,  0.3188879055  
2980  ,  0.2277596362  
2981  ,  0.3868831446  
2982  ,  0.5584276864  
2983  ,  0.6786095767  
2984  ,  0.1690420240  
2985  ,  0.3784905545  
2986  ,  0.5061799982  
2987  ,  0.9601123081  
2988  ,  0.2724997711  
2989  ,  0.2577898495  
2990  ,  0.2000183111  
2991  ,  0.1824091311  
2992  ,  0.7977538377  
2993  ,  0.7950376904  
2994  ,  0.1811273537  
2995  ,  0.6656392102  
2996  ,  0.4530167547  
2997  ,  0.3600878933  
2998  ,  0.3559678945  
2999  ,  0.1422467727  
3000  ,  0.1857966857  
3001  ,  0.1756340220  
3002  ,  0.3618274483  
3003  ,  0.2847682119  
3004  ,  0.7253334147  
3005  ,  0.3141575365  
3006  ,  0.7004608295  
3007  ,  0.9302652058  
3008  ,  0.0334177679  
3009  ,  0.9706411939  
3010  ,  0.0451979125  
3011  ,  0.7836848048  
3012  ,  0.3198950163  
3013  ,  0.0416882839  
3014  ,  0.6284066286  
3015  ,  0.8809472945  
3016  ,  0.7782830287  
3017  ,  0.5428937651  
3018  ,  0.1150547807  
3019  ,  0.5929136021  
3020  ,  0.6988738670  
3021  ,  0.8947721793  
3022  ,  0.8689840388  
3023  ,  0.4516739402  
3024  ,  0.1148716697  
3025  ,  0.6095461898  
3026  ,  0.0178228095  
3027  ,  0.5802789392  
3028  ,  0.6378978851  
3029  ,  0.4095278787  
3030  ,  0.2235480819  
3031  ,  0.0074770348  
3032  ,  0.6393017365  
3033  ,  0.3081759087  
3034  ,  0.5634022034  
3035  ,  0.6482741783  
3036  ,  0.4333017975  
3037  ,  0.6853846858  
3038  ,  0.4293343913  
3039  ,  0.2315744499  
3040  ,  0.6186101871  
3041  ,  0.8883327738  
3042  ,  0.8507339702  
3043  ,  0.9568773461  
3044  ,  0.2340464492  
3045  ,  0.3886532182  
3046  ,  0.1473738823  
3047  ,  0.1601306192  
3048  ,  0.8854335154  
3049  ,  0.0278633992  
3050  ,  0.3188268685  
3051  ,  0.7711416974  
3052  ,  0.4988555559  
3053  ,  0.3816339610  
3054  ,  0.0760521256  
3055  ,  0.8427686392  
3056  ,  0.8575395978  
3057  ,  0.7744987335  
3058  ,  0.9224219489  
3059  ,  0.9339579455  
3060  ,  0.5780205695  
3061  ,  0.9764397107  
3062  ,  0.1891537217  
3063  ,  0.6274605548  
3064  ,  0.6821802423  
